Count_Scer,Scer_Esential,AncestralGeneOrder,PreWGD_1,PostWGD_over2,Num_over2,S.cerevisiae.pos1,S.cerevisiae.pos2
1,,1,6,4,4,YHR071W
1,,1,6,4,4,YBR045C
1,,1,6,4,4,YIL047C
1,,1,6,4,4,YIL005W
1,,1,6,4,4,YBR086C
1,,1,6,4,4,YJR075W
1,,1,6,4,4,YJR123W
1,,1,6,4,4,YBR106W
1,,1,6,4,4,YKL195W
1,,1,6,4,4,YBR109C
1,,1,6,4,4,YKR046C
1,,1,6,4,4,YKR090W
1,,1,6,4,4,YLL043W
1,,1,6,4,4,YLL041C
1,,1,6,4,4,YLL029W
1,,1,6,4,4,YLR058C
1,,1,6,4,4,YLR100W
1,,1,6,4,4,YLR256W
1,,1,6,4,4,YLR429W
2,,1,6,4,4,YFR012W,YOL019W
1,,1,6,4,4,YML123C
1,,1,6,4,4,YML020W
1,,1,6,4,4,YML012W
1,,1,6,4,4,YML006C
1,,1,6,4,4,YMR108W
1,,1,6,4,4,YMR125W
1,,1,6,4,4,YNL320W
1,,1,6,4,4,YNL289W
1,,1,6,4,4,YNL180C
1,,1,6,4,4,YBR245C
1,,1,6,4,4,YOL123W
1,,1,6,4,4,YOR113W
1,,1,6,4,4,YOR198C
1,,1,6,4,4,YOR279C
1,,1,6,4,4,YPL085W
1,,1,6,4,4,YPR037C
1,,1,6,4,4,YMR205C
1,,1,6,4,4,YCR030C
1,,1,6,4,4,YCR065W
2,,1,6,4,4,YGL135W,YPL220W
1,,1,6,4,4,,YIR035C
1,,1,6,4,4,YDL055C
1,,1,6,4,4,YDL020C
1,,1,6,4,4,Scer_6.trna2N
1,,1,4,4,4,,Scer_13.trna19A
2,,1,6,4,4,YGL084C,YPL189W
2,,1,6,4,4,YGR008C,YLR327C
2,,1,6,4,4,YGR121C,YPR138C
2,,1,6,4,4,YGR138C,YPR156C
2,,1,6,4,4,YGR209C,YLR043C
2,,1,6,4,4,YHL017W,YKL039W
2,,1,6,4,4,YHR206W,YJR147W
2,,1,6,4,4,YBR082C,YDR059C
2,,1,6,4,4,YJR130C,YML082W
2,,1,6,4,4,YKL091C,YMR079W
2,,1,6,4,4,YBR177C,YPL095C
2,,1,6,4,4,YML106W,YMR271C
2,,1,6,4,4,YNL307C,YOL128C
2,,1,6,4,4,YNL283C,YOL105C
2,,1,4,4,4,YOR186W,YLR297W
2,,1,6,4,4,YOR222W,YPL134C
2,,1,6,4,4,YOR231W,YPL140C
2,,1,6,4,4,YAL015C,YOL043C
2,,1,6,4,4,YCR052W,YNR023W
2,,1,6,4,4,YDL226C,YNL204C
2,,1,6,4,4,YAR002C-A,YGL002W
0,,1,4,4,4
2,,1,6,4,4,YDL088C,YMR153W
2,,1,6,4,4,YDL075W,YLR406C
0,,1,0,4,4
2,,1,6,4,4,YDR524C-B,YCL048W-A
2,,1,5,4,4,Scer_3.trna7K,Scer_5.trna5K
2,,1,4,4,4,Scer_4.trna26S,Scer_13.trna5S
2,,1,5,4,4,Scer_11.trna15A,Scer_10.trna3A
2,,1,3,4,4,Scer_11.trna14D,Scer_10.trna4D
2,,1,5,4,4,Scer_7.trna30R,Scer_7.trna11R
2,,1,6,4,4,Scer_10.trna13G,Scer_7.trna31G
2,,1,4,4,4,Scer_4.trna14Q,Scer_12.trna6Q
2,,1,5,4,4,Scer_5.trna2S,Scer_10.trna19S
2,,1,4,4,4,Scer_15.trna17M,Scer_16.trna3M
2,,1,6,4,4,Scer_15.trna6G,Scer_6.trna4G
2,,1,5,4,4,Scer_8.trna8F,Scer_14.trna4F
2,,1,4,4,4,Scer_15.trna15G,Scer_4.trna25G
2,,1,5,4,4,Scer_2.trna6T,Scer_4.trna4T
2,,1,6,4,4,Scer_12.trna18K,Scer_4.trna2K
2,,1,5,4,4,Scer_9.trna8T,Scer_15.trna10T
2,,1,2,4,4,Scer_2.trna11D,Scer_4.trna10D
2,,1,6,4,4,Scer_5.trna20I,Scer_4.trna13I
2,,1,4,4,4,Scer_13.trna14K,Scer_11.trna6K
2,,1,3,4,4,Scer_3.trna2L,Scer_4.trna28L
2,,1,3,4,4,Scer_9.trna1T,Scer_14.trna8T
0,,1,3,4,4
2,,1,5,4,4,Scer_7.trna33K,Scer_10.trna14K
2,,1,6,3,3,YDR185C,YLR168C
2,,1,6,3,3,YBL079W,YER105C
2,,1,6,3,3,YEL006W,YIL006W
2,,1,6,3,3,YER131W,YGL189C
2,,1,6,3,3,YFL018C,YPL017C
2,,1,6,3,3,YFL004W,YPL019C
2,,1,6,3,3,YGL119W,YBR230W-A
2,,1,6,3,3,YGL076C,YPL198W
2,Essential,1,6,3,3,YGL075C,YPL200W
2,,1,6,3,3,YBL009W,YGL021W
1,,1,6,3,3,YDR011W
1,,1,6,3,3,YAL058W
1,,1,6,3,3,YDR293C
1,,1,6,3,3,YDR346C
1,,1,6,3,3,YDR352W
1,,1,6,3,3,YDR372C
1,,1,6,3,3,YDR380W
2,,1,6,3,3,YGR010W,YLR328W
1,,1,6,3,3,YDR434W
1,,1,6,3,3,YEL042W
1,Essential,1,6,3,3,YDR429C
2,,1,2,3,3,YGR035C,YLR346C
1,,1,1,3,3,YER011W
1,,1,6,3,3,YER056C
1,,1,6,3,3,YBL051C
1,,1,6,3,3,YER111C
1,Essential,1,6,3,3,YGR029W
2,,1,6,3,3,YGR070W,YLR371W
1,,1,6,3,3,YER167W
1,Essential,1,6,3,3,YHR036W
2,,1,6,3,3,YGR085C,YPR102C
1,,1,6,3,3,YFL005W
1,Essential,1,6,3,3,YLL031C
2,,1,6,3,3,YGR124W,YPR145W
1,,1,6,3,3,YFR006W
1,,1,6,3,3,YFR032C-A
1,,1,6,3,3,YFR037C
1,,1,6,3,3,YGL181W
1,,1,4,3,3,YGL117W
1,,1,6,3,3,YGL009C
1,Essential,1,6,3,3,YML130C
1,,1,6,3,3,YGR055W
1,,1,6,3,3,YGR146C
2,,1,6,3,3,YBR014C,YDL010W
2,,1,0,3,3,YGR213C,YLR046C
1,,1,6,3,3,YGR157W
1,,1,6,3,3,YGR189C
1,,1,4,3,3,YGR191W
1,,1,6,3,3,YBR015C
1,,1,6,3,3,YHL008C
1,,1,4,3,3,YBR036C
2,,1,6,3,3,YGR256W,YHR183W
1,,1,6,3,3,YHR098C
1,,1,5,3,3,YHR179W
1,,1,6,3,3,YHR205W
1,,1,6,3,3,YIL147C
2,,1,6,3,3,YGR283C,YMR310C
1,,1,5,3,3,YIL122W
1,,1,6,3,3,YIL048W
1,,1,6,3,3,YIL041W
2,,1,6,3,3,YHL012W,YKL035W
1,,1,6,3,3,YIL039W
1,,1,6,3,3,YJL080C
1,,1,6,3,3,YJL042W
1,,1,6,3,3,YJL019W
2,,1,6,3,3,YHR003C,YKL027W
1,,1,6,3,3,YJR053W
1,,1,6,3,3,YKL130C
1,,1,4,3,3,YKL079W
2,,1,6,3,3,YBR031W,YDR012W
1,,1,6,3,3,YKL060C
1,,1,6,3,3,YKL054C
1,,1,6,3,3,YKL046C
1,,1,6,3,3,YKL029C
1,,1,5,3,3,YKR044W
1,,1,6,3,3,YLR144C
1,,1,6,3,3,YLR203C
1,,1,6,3,3,YLR208W
1,,1,6,3,3,YBR162C
1,,1,6,3,3,YLR372W
1,,1,6,3,3,YLR451W
1,,1,6,3,3,YML031W
1,,1,6,3,3,YMR004W
1,,1,6,3,3,YMR068W
1,,1,6,3,3,,YOR099W
1,,1,6,3,3,YMR140W
1,,1,6,3,3,YMR196W
1,,1,6,3,3,YNL321W
1,,1,6,3,3,YNL241C
2,,1,6,3,3,YHR132W-A,YNL157W
1,,1,6,3,3,YNL189W
1,,1,5,3,3,YNL134C
1,,1,6,3,3,YNL101W
1,,1,6,3,3,YNL042W
1,,1,6,3,3,YOL147C
1,,1,6,3,3,YOL126C
1,,1,6,3,3,YBR260C
1,,1,6,3,3,YOR130C
1,,1,6,3,3,YOR188W
1,,1,6,3,3,YOR197W
1,,1,6,3,3,YOR206W
1,,1,6,3,3,YOR310C
1,,1,5,3,3,YOR315W
1,,1,6,3,3,YOR322C
1,,1,4,3,3,YPL156C
1,,1,6,3,3,YPL128C
2,,1,6,3,3,YIL113W,YNL053W
1,,1,6,3,3,YPL115C
1,,1,6,3,3,YPL075W
1,,1,6,3,3,YPL050C
1,,1,2,3,3,YPR015C
1,,1,6,3,3,YPR067W
1,,1,6,3,3,YPR097W
1,,1,6,3,3,YPR141C
1,,1,6,3,3,YAL016W
1,,1,6,3,3,YCR012W
1,,1,6,3,3,YCR033W
1,,1,6,3,3,YCR035C
1,,1,6,3,3,YGL178W
1,,1,6,3,3,YDL220C
1,,1,6,3,3,YDL217C
1,,1,4,3,3,YDL197C
1,,1,6,3,3,YDL125C
1,,1,6,3,3,YDL122W
1,,1,6,3,3,YDL095W
1,,1,6,3,3,YDL084W
1,,1,6,3,3,YDL059C
1,,1,5,3,3,YAR035W
1,,1,6,3,3,YDR037W
1,,1,6,3,3,YDR054C
1,,1,6,3,3,YDR110W
1,,1,6,3,3,YDR153C
2,,1,6,3,3,YJL181W,YJR030C
1,,1,5,3,3,Scer_4.trna22X
1,,1,6,3,3,Scer_6.trna6G
1,,1,1,3,3,Scer_13.trna13D
1,,1,2,3,3,Scer_13.trna21Y
1,,1,5,3,3,Scer_8.trna11V
1,,1,4,3,3,Scer_11.trna7A
2,,1,6,3,3,YJL138C,YKR059W
2,,1,6,3,3,YJL137C,YKR058W
2,,1,6,3,3,YJL045W,YKL148C
2,,1,6,3,3,YAL037W,YOR342C
2,,1,6,3,3,YKL132C,YMR113W
2,,1,6,3,3,YKL104C,YMR085W
2,,1,6,3,3,YLR029C,YMR121C
2,,1,6,3,3,YLR293C,YOR185C
2,,1,6,3,3,YML056C,YLR432W
2,,1,4,3,3,YMR175W,YPL223C
2,,1,6,3,3,YMR181C,YPL229W
2,,1,6,3,3,YMR186W,YPL240C
2,,1,6,3,3,YMR251W-A,YOL052C-A
2,,1,6,3,3,YNL093W,YOR089C
2,,1,6,3,3,YNL052W,YIL111W
2,,1,5,3,3,YOR044W,YDR275W
2,,1,6,3,3,YCL024W,YDR507C
0,,1,5,3,3
2,,1,5,3,3,YCR026C,YEL016C
2,,1,6,3,3,YDL184C,YDL133C-A
0,,1,4,3,3
2,,1,0,3,3,YIR037W,YKL026C
2,,1,6,3,3,YDL070W,YLR399C
2,,1,5,3,3,YAL062W,YOR375C
2,,1,6,3,3,YDL021W,YOL056W
0,,1,5,3,3
2,,1,2,3,3,Scer_7.trna4K,Scer_5.trna14K
2,,1,4,3,3,Scer_3.trna4N,Scer_14.trna13N
2,,1,5,3,3,Scer_3.trna3P,Scer_14.trna12P
2,,1,6,3,3,Scer_11.trna8W,Scer_13.trna11W
2,,1,5,3,3,Scer_2.trna10R,Scer_4.trna9R
2,,1,5,3,3,Scer_10.trna5R,Scer_11.trna13R
0,,1,6,3,3
2,,1,3,3,3,Scer_7.trna22C,Scer_16.trna12C
2,,1,5,3,3,Scer_7.trna26A,Scer_16.trna15A
2,,1,6,3,3,Scer_10.trna10R,Scer_11.trna5R
2,,1,5,2,2,YDR222W,YLR225C
0,,0,0,2,2
1,,1,6,2,2,YDR224C
1,,1,6,2,2,YDR225W
1,,1,6,2,2,YDR227W
1,,1,6,2,2,YBL092W
1,,1,6,2,2,YDR266C
1,,1,6,2,2,YDR298C
1,,1,6,2,2,YBL086C
1,,1,6,2,2,YBL078C
1,,1,5,2,2,YDR422C
1,,1,6,2,2,YDR477W
1,,1,3,2,2,YMR222C
1,,1,6,2,2,YER006W
1,,1,6,2,2,,YFL009W
1,,1,6,2,2,YER069W
1,,1,6,2,2,YER100W
1,,1,6,2,2,YER107C
1,,1,6,2,2,YER122C
1,,1,6,2,2,YER136W
1,,1,1,2,2,,YER060W-A
1,,0,0,2,2,YMR090W
1,,1,6,2,2,YFL034W
1,,1,6,2,2,YFL031W
1,,1,6,2,2,YFR028C
1,,1,6,2,2,YAL049C
1,,1,6,2,2,YGL252C
1,,1,6,2,2,YGL246C
1,,1,6,2,2,YGL190C
1,,1,6,2,2,YGL173C
1,,1,6,2,2,YGL131C
1,,1,6,2,2,YGL038C
1,,1,5,2,2,YGL028C
1,,1,6,2,2,YGL008C
1,Essential,1,6,2,2,YDR381W
1,,1,6,2,2,YGR217W
1,Essential,1,6,2,2,YFR004W
1,,1,6,2,2,YHL011C
1,,1,6,2,2,YHR009C
1,Essential,1,6,2,2,YHR170W
1,,1,6,2,2,YBR034C
1,,1,4,2,2,YHR044C
1,,1,6,2,2,YHR064C
1,,1,6,2,2,YHR127W
1,,1,6,2,2,YHR128W
1,,1,6,2,2,YHR159W
1,Essential,1,6,2,2,YBR080C
1,Essential,1,6,2,2,YKL192C
1,,1,6,2,2,YHR193C
1,,1,6,2,2,YIL108W
1,,1,6,2,2,YIL044C
1,,1,6,2,2,YIL031W
1,,1,3,2,2,YIL014W
1,,1,6,2,2,YIR006C
1,,1,6,2,2,YBR244W
1,,1,6,2,2,YJL189W
1,,1,5,2,2,YJL171C
1,,1,6,2,2,YJL141C
1,,1,6,2,2,YJL128C
1,Essential,1,6,2,2,YKL004W
1,,1,6,2,2,YBR085C-A
1,,1,6,2,2,YJL020C
1,,1,6,2,2,YJL001W
1,,1,6,2,2,YJR007W
1,,1,6,2,2,YJR104C
1,,1,6,2,2,YJR111C
1,,1,6,2,2,YBR105C
1,,1,6,2,2,YKL212W
1,,1,6,2,2,YKL204W
1,Essential,1,6,2,2,YKR071C
1,,1,6,2,2,YKL189W
1,,1,6,2,2,YKL181W
1,Essential,1,6,2,2,YOL139C
1,,1,6,2,2,YBR112C
1,,1,6,2,2,YKL112W
1,,1,6,2,2,YKL077W
1,,1,6,2,2,YKL075C
1,,1,6,2,2,YKL073W
1,,1,6,2,2,YKL042W
1,Essential,1,6,2,2,YPL020C
1,,1,6,2,2,YBR126C
1,Essential,1,6,2,2,YAL003W
1,Essential,1,6,2,2,YDL193W
1,Essential,1,6,2,2,YDR141C
1,,1,6,2,2,YLR039C
1,,1,6,2,2,YLR056W
1,,1,6,2,2,YLR079W
1,,1,6,2,2,YLR138W
1,,1,6,2,2,YLR150W
1,,1,6,2,2,YLR176C
1,,1,6,2,2,YLR191W
1,,1,6,2,2,YLR207W
1,,1,6,2,2,YLR220W
1,,1,6,2,2,YLR221C
1,,1,4,2,2,YLR237W
1,,1,6,2,2,YBR164C
1,,1,6,2,2,YLR345W
0,,0,0,2,2
1,,1,6,2,2,YLR377C
1,,1,6,2,2,YML076C
1,,1,6,2,2,YML067C
1,,1,6,2,2,YML061C
1,,1,6,2,2,YML038C
1,,1,6,2,2,YML035C
1,,1,6,2,2,YML029W
1,,1,6,2,2,YML017W
1,,1,6,2,2,YMR099C
1,,1,6,2,2,YBR198C
1,,1,6,2,2,YMR116C
1,,1,6,2,2,YBR200W
1,,1,6,2,2,YMR144W
1,,1,6,2,2,YMR212C
1,,1,6,2,2,YMR216C
1,,1,6,2,2,YMR291W
1,,1,6,2,2,YMR298W
1,,1,6,2,2,YMR307W
1,,1,5,2,2,YNL327W
1,,1,6,2,2,YBR233W
1,,1,6,2,2,YNL192W
1,,1,6,2,2,YNL169C
1,,1,6,2,2,YNL155W
1,,1,2,2,2,YNL145W
1,,1,6,2,2,YNL103W
1,,1,6,2,2,YNL007C
1,,1,6,2,2,YOL127W
1,,1,6,2,2,YOL116W
1,,1,6,2,2,YOL051W
1,,1,6,2,2,YOR052C
1,,1,6,2,2,YOR061W
1,,1,6,2,2,YOR124C
1,,1,6,2,2,YOR136W
1,,1,6,2,2,YOR209C
1,,1,6,2,2,YOR220W
1,,1,6,2,2,YOR253W
1,,1,6,2,2,YOR313C
1,,1,5,2,2,YOR320C
1,,1,6,2,2,YOR335C
1,,1,6,2,2,YOR355W
1,,1,6,2,2,YOR373W
1,,1,4,2,2,YPL272C
1,,1,6,2,2,YPL262W
1,,1,5,2,2,YPL248C
1,,1,6,2,2,YPL246C
1,,1,6,2,2,YPL169C
1,,1,6,2,2,YPL159C
1,,1,6,2,2,YPL059W
1,,1,6,2,2,YPR024W
1,,1,6,2,2,YPR061C
1,,1,6,2,2,YPR095C
1,,1,6,2,2,YPR098C
1,,1,6,2,2,YCR008W
1,,1,6,2,2,YBR009C
1,,1,6,2,2,YBR010W
1,,1,5,2,2,YJL186W
1,,1,6,2,2,YCR045C
1,,1,6,2,2,YOL082W
1,,1,6,2,2,YCR093W
1,,1,6,2,2,YEL061C
1,,1,6,2,2,YDL237W
1,,1,6,2,2,YLR153C
1,,1,6,2,2,YDL195W
1,,1,6,2,2,YDL133W
1,,1,6,2,2,,YDL081C
1,,1,6,2,2,YDL120W
1,,1,6,2,2,,YGR249W
1,,1,6,2,2,YDL056W
1,,1,6,2,2,YDL052C
1,,1,6,2,2,YDL049C
1,,1,6,2,2,YDL045C
1,,1,5,2,2,YDR051C
1,,1,6,2,2,YDR057W
1,,1,6,2,2,YDR081C
1,,1,6,2,2,YDR100W
1,,1,6,2,2,YDR127W
1,,1,4,2,2,Scer_16.trna6G
1,,1,4,2,2,Scer_5.trna13H
1,,1,4,2,2,Scer_15.trna19M
1,,1,6,2,2,Scer_15.trna9R
1,,1,4,2,2,Scer_5.trna15V
1,,1,4,2,2,Scer_5.trna11A
1,,1,4,2,2,Scer_2.trna3I
1,,1,5,2,2,Scer_7.trna14F
1,,1,4,2,2,Scer_7.trna7W
1,,1,6,2,2,Scer_11.trna1T
1,,1,6,2,2,Scer_12.trna4R
1,,1,6,2,2,Scer_12.trna17R
1,,1,4,2,2,Scer_4.trna23M
1,,1,5,2,2,Scer_4.trna19E
1,,1,6,2,2,Scer_7.trna20L
1,,1,2,2,2,Scer_10.trna9D
0,,1,5,2,2
0,,1,1,2,2
0,,1,6,2,2
0,,1,6,2,2
0,,1,3,2,2
2,,1,6,2,2,Scer_8.trna10T,Scer_7.trna36T
0,,1,4,2,2
0,,1,2,2,2
2,,1,5,2,2,Scer_7.trna15D,Scer_12.trna15D
2,,1,5,2,2,Scer_10.trna2E,Scer_11.trna4E
2,,1,6,2,2,Scer_6.trna9Y,Scer_10.trna6Y
0,,0,1,1,1
0,,1,2,1,1
0,,1,1,1,1
0,,0,0,1,1
1,,1,6,1,1,YBL103C
1,,1,6,1,1,YDR186C
1,,1,6,1,1,YBL099W
1,,1,6,1,1,YDR244W
1,,1,6,1,1,YDR249C
1,,1,6,1,1,YDR284C
1,,1,6,1,1,YDR311W
1,,1,6,1,1,YDR313C
1,,1,6,1,1,YDR367W
1,,1,6,1,1,YDR382W
1,,1,6,1,1,YDR384C
1,,1,6,1,1,YDR440W
1,,1,6,1,1,YDR487C
1,,0,0,1,1,YDR533C
1,,1,6,1,1,YEL037C
1,,1,6,1,1,YEL036C
1,,1,6,1,1,YER004W
1,,1,6,1,1,YER008C
1,,1,6,1,1,YER014W
1,,1,5,1,1,YHR126C
1,,1,6,1,1,YER025W
1,,1,6,1,1,YER040W
1,,1,6,1,1,YER041W
1,,1,5,1,1,YER053C-A
1,,1,6,1,1,YER075C
1,,1,6,1,1,YER079W
1,,1,5,1,1,YDR119W-A
1,,1,6,1,1,YER164W
1,,1,6,1,1,,YOL130W
1,,1,6,1,1,YFL040W
1,,1,6,1,1,YFL039C
1,,1,6,1,1,YFL026W
1,,1,6,1,1,YFL021W
1,,1,6,1,1,YFL010C
1,,1,6,1,1,YFL001W
1,,1,6,1,1,YFR003C
1,,1,6,1,1,YBR201C-A
1,,1,6,1,1,YFR010W
1,,1,6,1,1,YFR051C
1,,1,6,1,1,YGL206C
1,,1,6,1,1,YGL200C
1,,1,6,1,1,YGL195W
1,,1,6,1,1,YGL191W
1,,1,6,1,1,YBL021C
1,,1,6,1,1,YGL167C
1,,1,6,1,1,YAL048C
1,,1,6,1,1,YGL115W
1,,1,6,1,1,YGL097W
1,,1,6,1,1,YGL086W
1,,1,6,1,1,YGL014W
1,,1,6,1,1,YGL012W
1,,1,6,1,1,YBL004W
1,,1,6,1,1,YGR026W
1,,1,6,1,1,,YHR107C
1,,1,6,1,1,YGR065C
1,,1,6,1,1,YGR074W
1,,1,6,1,1,YGR175C
1,,1,6,1,1,YGR183C
1,,1,6,1,1,YGR184C
1,,1,6,1,1,YGR202C
1,,1,5,1,1,YGR234W
1,,1,6,1,1,YGR236C
1,,1,5,1,1,YBR018C
1,,1,5,1,1,YBR019C
1,,1,4,1,1,YGR260W
1,,1,6,1,1,YGR264C
1,,1,6,1,1,YGR268C
1,,1,2,1,1,YHL026C
1,,1,6,1,1,YHR007C
1,,1,5,1,1,YHR022C
1,,1,6,1,1,YHR039C
1,,1,6,1,1,YHR063C
1,,1,6,1,1,YHR076W
1,,1,6,1,1,YHR086W
1,,1,6,1,1,YHR090C
1,,1,6,1,1,YHR100C
1,,1,6,1,1,YHR102W
1,,1,6,1,1,YBR041W
1,,1,6,1,1,YHR150W
1,,1,6,1,1,YHR188C
1,,1,6,1,1,YBR056W
1,,1,2,1,1,YIL119C
1,,1,6,1,1,YBR058C-A
1,,1,6,1,1,YIL090W
1,,1,6,1,1,YIL084C
1,,1,6,1,1,YIL083C
1,,1,6,1,1,YIL043C
1,,1,6,1,1,YIR004W
1,,1,6,1,1,YIR007W
1,,1,6,1,1,YIR034C
1,,1,6,1,1,YJL183W
1,,1,6,1,1,YJL178C
1,,1,6,1,1,YJL174W
1,,1,6,1,1,YJL155C
1,,1,6,1,1,YJL034W
1,,1,6,1,1,YJL016W
1,,1,6,1,1,YJL010C
1,,1,6,1,1,YJL005W
1,,1,6,1,1,YJL002C
1,,1,6,1,1,YJR033C
1,,1,6,1,1,YJR116W
1,,1,6,1,1,YJR121W
1,,1,6,1,1,YJR125C
1,,1,6,1,1,YJR143C
1,,1,6,1,1,YAL036C
1,,1,6,1,1,YKL135C
1,,1,6,1,1,YKL124W
1,,1,6,1,1,YKL106W
1,,1,6,1,1,YKL096W
1,,1,6,1,1,YKL089W
1,,1,6,1,1,YKL033W-A
1,,1,6,1,1,YKL009W
1,,1,3,1,1,YKR005C
1,,1,6,1,1,YBR132C
1,,1,6,1,1,YKR099W
1,,1,6,1,1,YLL040C
1,,1,6,1,1,YLL039C
1,,1,6,1,1,YLL027W
1,,1,6,1,1,YLR009W
1,,1,6,1,1,YLR038C
1,,1,6,1,1,YLR054C
1,,1,6,1,1,YLR152C
1,,1,6,1,1,YLR167W
1,,1,6,1,1,YLR178C
1,Essential,1,6,1,1,YDR170C
1,,1,5,1,1,YLR286C
1,,1,6,1,1,YLR304C
1,,1,6,1,1,YLR308W
1,,1,6,1,1,YLR321C
1,,1,6,1,1,YLR389C
1,,1,6,1,1,YLR407W
1,,1,6,1,1,YLR410W
1,,1,6,1,1,YAL031C
1,,1,6,1,1,YLR454W
1,,1,6,1,1,YLR455W
1,,1,3,1,1,YML131W
1,Essential,1,6,1,1,YDR302W
1,,1,6,1,1,YML099C
1,,1,6,1,1,YML091C
1,,1,6,1,1,YML072C
1,,1,6,1,1,YML064C
1,Essential,1,6,1,1,YEL002C
1,,1,6,1,1,YMR032W
1,,1,4,1,1,YMR110C
1,,1,5,1,1,YMR111C
1,,1,6,1,1,YMR146C
1,,1,6,1,1,YMR161W
1,,1,6,1,1,YMR162C
1,,1,6,1,1,YMR164C
1,,1,6,1,1,YMR173W
1,,1,6,1,1,YMR179W
1,,1,6,1,1,YMR184W
1,,1,6,1,1,YBR205W
1,,0,5,1,1,YMR210W
1,,1,6,1,1,YMR234W
1,,1,6,1,1,YMR239C
1,,1,6,1,1,YMR268C
1,,1,6,1,1,YMR272C
1,,1,6,1,1,YMR276W
1,,1,6,1,1,YNL323W
1,,1,4,1,1,YNL318C
1,,1,6,1,1,YBR225W
0,,0,1,1,1
1,,1,6,1,1,YNL234W
1,,1,6,1,1,YNL233W
1,,1,6,1,1,YNL231C
1,,1,6,1,1,YNL229C
1,,1,6,1,1,YNL212W
1,,1,6,1,1,YNL131W
0,,1,4,1,1
0,,1,4,1,1
1,Essential,1,6,1,1,YER165W
0,,1,5,1,1
1,,1,6,1,1,YNL084C
0,,1,6,1,1
1,,1,6,1,1,YNL026W
1,,1,6,1,1,YNL021W
1,,1,6,1,1,YNR054C
1,Essential,1,6,1,1,YER168C
1,,1,6,1,1,YBR255W
1,,1,6,1,1,YBR255C-A
1,Essential,1,6,1,1,YGR048W
1,,1,6,1,1,YOL129W
1,,1,6,1,1,YOL087C
1,,1,6,1,1,YOL027C
1,,1,6,1,1,YOL006C
1,,1,6,1,1,YOL004W
1,,1,6,1,1,YOR014W
1,,1,6,1,1,YOR025W
1,,1,6,1,1,YOR039W
1,,1,5,1,1,YOR049C
1,,1,6,1,1,YOR058C
1,,1,6,1,1,YOR085W
1,Essential,1,6,1,1,YHR190W
1,,1,6,1,1,YOR125C
1,,1,6,1,1,YOR126C
1,,1,6,1,1,YOR129C
1,,1,5,1,1,YOR138C
1,,1,6,1,1,YOR175C
0,,1,2,1,1
1,,1,6,1,1,YOR208W
1,,1,6,1,1,YOR213C
1,,1,6,1,1,YBR287W
1,,1,6,1,1,YOR257W
1,,1,4,1,1,YOR273C
1,,1,6,1,1,YBR290W
1,,1,6,1,1,YOR285W
1,,1,6,1,1,YOR286W
1,,1,6,1,1,YOR292C
1,,1,6,1,1,YOR298C-A
1,,1,2,1,1,YOR306C
1,,1,6,1,1,YOR311C
1,,1,6,1,1,,YLR092W
1,,1,6,1,1,YOR369C
1,,1,6,1,1,YPL260W
1,Essential,1,6,1,1,YKL145W
1,,1,6,1,1,YPL181W
1,,1,6,1,1,YPL161C
1,,1,6,1,1,YPL154C
0,,0,0,1,1
1,,1,5,1,1,YPL127C
1,,1,4,1,1,YPL092W
1,,1,6,1,1,YPL091W
1,Essential,1,6,1,1,YKR079C
1,,1,6,1,1,YPL014W
1,,1,6,1,1,YPL004C
1,,1,6,1,1,YPR005C
1,,1,6,1,1,YPR026W
1,,1,6,1,1,YPR028W
1,,1,6,1,1,YPR045C
1,,1,6,1,1,YPR055W
1,,1,6,1,1,YPR110C
1,Essential,1,6,1,1,YLR229C
1,,1,6,1,1,YPR140W
1,,1,6,1,1,YCL034W
1,,1,6,1,1,YPR160W
1,,1,6,1,1,YPR163C
1,,1,6,1,1,YPR183W
1,,1,5,1,1,YCL026C-A
1,,1,5,1,1,YJL078C
1,,1,5,1,1,YKL096W-A
1,,1,6,1,1,YBL002W
1,,1,6,1,1,YBL003C
1,,1,5,1,1,YCR020C
0,,1,5,1,1
1,Essential,1,6,1,1,YAL025C
0,,1,6,1,1
1,,1,6,1,1,YDL235C
1,,1,6,1,1,YDL232W
1,,1,6,1,1,YDL225W
1,Essential,1,6,1,1,YBR254C
1,Essential,1,6,1,1,YOR095C
1,,1,6,1,1,YAR014C
1,,1,6,1,1,YDL173W
1,,1,5,1,1,YLR035C
1,,1,3,1,1,YPR013C
1,,1,5,1,1,YDR171W
1,,1,6,1,1,YDL128W
1,Essential,1,6,1,1,YPR113W
1,,1,6,1,1,YPR036W-A
1,,1,6,1,1,YDL051W
1,,1,6,1,1,YDL028C
1,Essential,1,6,1,1,YDL208W
1,,1,6,1,1,YDR103W
1,Essential,1,6,1,1,YDL014W
1,,1,6,1,1,YDR145W
1,,1,4,1,1,Scer_13.trna20Q
1,,1,5,1,1,Scer_5.trna6R
1,,1,6,1,1,Scer_15.trna18A
0,,1,4,1,1
1,,1,5,1,1,Scer_15.trna8P
1,,1,4,1,1,Scer_7.trna13L
1,,1,5,1,1,Scer_13.trna15L
1,,1,6,1,1,Scer_11.trna12L
1,,1,4,1,1,Scer_12.trna2S
1,,1,3,1,1,Scer_13.trna8F
1,,1,5,1,1,Scer_4.trna20V
1,,1,4,1,1,Scer_13.trna7A
1,,1,4,1,1,Scer_7.trna35G
1,,1,6,1,1,Scer_8.trna9P
0,,1,6,1,1
